# MIST version number  = 1.2     
# MESA revision number =     7503
# photometric system   = UBV(RI)c, 2MASS, Kepler, Hipparcos, Gaia (Vega)                 
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2703  1.42000E-02     0.00     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     1
# CCM89 extinction: Av =  0.000
# --------------------------------------------------------------------------------------
# number of EEPs, cols =  1563   34
#   1                               2                               3                               4                               5                               6                               7                               8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21                  22                  23                  24                  25                  26                  27                  28                  29                  30                  31                  32                  33                  34
EEP          log10_isochrone_age_yr                    initial_mass                       star_mass                        log_Teff                           log_g                           log_L                     [Fe/H]_init              [Fe/H]           Bessell_U           Bessell_B           Bessell_V           Bessell_R           Bessell_I             2MASS_J             2MASS_H            2MASS_Ks           Kepler_Kp          Kepler_D51        Hipparcos_Hp             Tycho_B             Tycho_V       Gaia_G_DR2Rev      Gaia_BP_DR2Rev      Gaia_RP_DR2Rev          Gaia_G_MAW        Gaia_BP_MAWb        Gaia_BP_MAWf         Gaia_RP_MAW                TESS         Gaia_G_EDR3        Gaia_BP_EDR3        Gaia_RP_EDR3               phase
 1220         8.0000000000000000E+000         5.3754779645424744E+000         3.3174791931471077E+000         3.4939491463768624E+000        -5.3050879109670979E-001         4.4198798029729831E+000         0.0000000000000000E+000            0.103668            0.980117           -0.143419           -1.653038           -3.489222           -5.546891           -8.097367           -9.175390           -9.521298           -3.798666           -1.440874           -2.121758            0.075846           -1.411455           -4.012824           -1.366646           -5.334745           -3.959038           -1.411899           -1.371586           -5.363887           -5.566130           -3.943909           -1.389490           -5.355474            5.000000
 1221         8.0000000000000000E+000         5.3754784641790279E+000         3.3146664659417109E+000         3.4937323471476800E+000        -5.2996193466200514E-001         4.4180958732224695E+000         0.0000000000000000E+000            0.103753            0.987122           -0.127051           -1.634070           -3.475023           -5.534607           -8.093265           -9.171907           -9.517928           -3.785630           -1.422717           -2.106260            0.090295           -1.392300           -4.001154           -1.348484           -5.323667           -3.946831           -1.393759           -1.353564           -5.352854           -5.556090           -3.931751           -1.371369           -5.344298            5.000000
 1222         8.0000000000000000E+000         5.3754788119952872E+000         3.3128758230612405E+000         3.4925654112761553E+000        -5.1876504190048456E-001         4.4019955942047053E+000         0.0000000000000000E+000            0.103820            1.034415           -0.025339           -1.516264           -3.382582           -5.452094           -8.055016           -9.137350           -9.483461           -3.699259           -1.309358           -2.007024            0.180671           -1.273549           -3.922127           -1.235296           -5.247740           -3.864918           -1.280695           -1.241186           -5.277176           -5.485758           -3.850094           -1.258432           -5.267846            5.000000
 1223         8.0000000000000000E+000         5.3754792119141808E+000         3.3111561068139310E+000         3.4904370259157025E+000        -5.1282635422602818E-001         4.3873169307644364E+000         0.0000000000000000E+000            0.103882            1.094492            0.125473           -1.341280           -3.252921           -5.339152           -8.021775           -9.110072           -9.457057           -3.580012           -1.140184           -1.864998            0.313285           -1.096487           -3.816015           -1.068510           -5.146888           -3.753589           -1.114119           -1.075773           -5.176771           -5.394940           -3.739229           -1.092071           -5.166023            5.000000
 1224         8.0000000000000000E+000         5.3754801659485043E+000         3.3077017724680018E+000         3.4873489145883547E+000        -5.1391520358843135E-001         4.3755980579036171E+000         0.0000000000000000E+000            0.104024            1.163808            0.318565           -1.118973           -3.093050           -5.201054           -7.997357           -9.093512           -9.442122           -3.434026           -0.922447           -1.687765            0.482319           -0.870595           -3.688579           -0.858061           -5.026395           -3.618706           -0.903956           -0.867198           -5.056915           -5.288657           -3.605007           -0.882196           -5.044112            5.000000
 1225         8.0000000000000000E+000         5.3754819389410304E+000         3.3018726928505759E+000         3.4833194378291976E+000        -5.2737805437953633E-001         4.3721734792605140E+000         0.0000000000000000E+000            0.104072            1.231220            0.532365           -0.878306           -2.924367           -5.057404           -7.994922           -9.100135           -9.451207           -3.281580           -0.680872           -1.498228            0.668624           -0.624237           -3.558955           -0.632405           -4.904867           -3.479846           -0.678627           -0.643678           -4.936172           -5.184617           -3.466960           -0.657147           -4.920805            5.000000
 1226         8.0000000000000000E+000         5.3754832886919779E+000         3.2972151967776031E+000         3.4795244071881144E+000        -5.5424883651546308E-001         4.3832482057167397E+000         0.0000000000000000E+000            0.104073            1.267209            0.685369           -0.714568           -2.814787           -4.969150           -8.027995           -9.140481           -9.494375           -3.185705           -0.509020           -1.371635            0.800520           -0.454083           -3.482567           -0.481740           -4.835397           -3.395562           -0.528207           -0.494555           -4.867373           -5.130007           -3.383355           -0.506820           -4.849839            5.000000
 1227         8.0000000000000000E+000         5.3754849318744142E+000         3.2906324246393357E+000         3.4758043843915205E+000        -5.8158533325715001E-001         4.3948323513671239E+000         0.0000000000000000E+000            0.104073            1.297027            0.809854           -0.592275           -2.727960           -4.900573           -8.062119           -9.180779           -9.537086           -3.110140           -0.371549           -1.271998            0.908608           -0.324810           -3.423223           -0.371173           -4.782097           -3.329673           -0.417818           -0.385023           -4.814631           -5.089004           -3.318007           -0.396347           -4.795354            5.000000
 1228         8.0000000000000000E+000         5.3754870740661147E+000         3.2807323102085717E+000         3.4772510212063659E+000        -5.9113891796409002E-001         4.4088568856960002E+000         0.0000000000000000E+000            0.104073            1.257738            0.729403           -0.674753           -2.801466           -4.968938           -8.094559           -9.210689           -9.567473           -3.180566           -0.461725           -1.349140            0.835668           -0.410006           -3.488218           -0.448742           -4.845132           -3.396864           -0.495327           -0.462124           -4.877477           -5.147881           -3.385014           -0.473854           -4.858789            5.000000
 1229         8.0000000000000000E+000         5.3754883728543845E+000         3.2740497134485516E+000         3.4815878114538048E+000        -5.8377459088174866E-001         4.4179492085111249E+000         0.0000000000000000E+000            0.104073            1.184350            0.524033           -0.890687           -2.967864           -5.113470           -8.110717           -9.218443           -9.573655           -3.333199           -0.691324           -1.531960            0.654461           -0.633530           -3.620533           -0.649483           -4.970121           -3.537385           -0.695811           -0.661231           -5.001767           -5.257394           -3.524835           -0.674288           -4.985307            5.000000
 1230         8.0000000000000000E+000         5.3754899589975782E+000         3.2652659442514946E+000         3.4857978746009053E+000        -5.7821748860612820E-001         4.4280586656840280E+000         0.0000000000000000E+000            0.104073            1.104928            0.291739           -1.149551           -3.156528           -5.276849           -8.129648           -9.227703           -9.580900           -3.505468           -0.952957           -1.741212            0.451122           -0.898528           -3.769556           -0.892536           -5.110942           -3.695815           -0.938525           -0.902135           -5.141789           -5.380421           -3.682441           -0.916755           -5.127936            5.000000
 1231         8.0000000000000000E+000         5.3754919520113296E+000         3.2530699552626468E+000         3.4893221573851898E+000        -5.7975036473396369E-001         4.4420529798737887E+000         0.0000000000000000E+000            0.104074            1.025955            0.070071           -1.403910           -3.340823           -5.436510           -8.159237           -9.248095           -9.599583           -3.673932           -1.202671           -1.945052            0.257363           -1.157120           -3.916808           -1.133274           -5.250381           -3.851597           -1.178930           -1.140769           -5.280502           -5.503621           -3.837466           -1.156858           -5.269007            5.000000
 1232         8.0000000000000000E+000         5.3754935012296539E+000         3.2424429040152076E+000         3.4935287646218685E+000        -5.7275275840055162E-001         4.4504511060828307E+000         0.0000000000000000E+000            0.104074            0.942245           -0.186221           -1.703317           -3.548857           -5.610048           -8.173921           -9.251311           -9.599857           -3.860465           -1.490144           -2.178244            0.035463           -1.460824           -4.076960           -1.417201           -5.399882           -4.022222           -1.462449           -1.422117           -5.429106           -5.633021           -4.007167           -1.440010           -5.420444            5.000000
 1233         8.0000000000000000E+000         5.3754947234401991E+000         3.2335164215819097E+000         3.4978458927939289E+000        -5.6553177887573836E-001         4.4592929905035623E+000         0.0000000000000000E+000            0.104075            0.854051           -0.449701           -2.013716           -3.764597           -5.784348           -8.189421           -9.254536           -9.599736           -4.051614           -1.782637           -2.420106           -0.191909           -1.774842           -4.241154           -1.713082           -5.551526           -4.196870           -1.757932           -1.715424           -5.579843           -5.764307           -4.180907           -1.735175           -5.573888            5.000000
 1234         8.0000000000000000E+000         5.3754963799692437E+000         3.2205177738752431E+000         3.5021770799409593E+000        -5.5740324765423821E-001         4.4667266359420186E+000         0.0000000000000000E+000            0.104075            0.768427           -0.699445           -2.308036           -3.970954           -5.942251           -8.201168           -9.253862           -9.595430           -4.230909           -2.055122           -2.651392           -0.406334           -2.072196           -4.394859           -1.995161           -5.690795           -4.360128           -2.039670           -1.995226           -5.718266           -5.884543           -4.343363           -2.016747           -5.714583            5.000000
 1235         8.0000000000000000E+000         5.3754986022526063E+000         3.2020238685876508E+000         3.5049417228357918E+000        -5.5528354739533503E-001         4.4731437368295683E+000         0.0000000000000000E+000            0.104076            0.712476           -0.851960           -2.486503           -4.100407           -6.036592           -8.212677           -9.257360           -9.596684           -4.341775           -2.218079           -2.795357           -0.536880           -2.252336           -4.490665           -2.167377           -5.776268           -4.461281           -2.211718           -2.166235           -5.803252           -5.959035           -4.444088           -2.188810           -5.800686            5.000000
 1236         8.0000000000000000E+000         5.3754999562634129E+000         3.1900467858463881E+000         3.5062906989440958E+000        -5.5662522153022453E-001         4.4782402582178431E+000         0.0000000000000000E+000            0.104079            0.682133           -0.928154           -2.575279           -4.167246           -6.084559           -8.223142           -9.263801           -9.602115           -4.398887           -2.298261           -2.868879           -0.602124           -2.341792           -4.540729           -2.253607           -5.820844           -4.513745           -2.297879           -2.251946           -5.847604           -5.998555           -4.496368           -2.275021           -5.845481            5.000000
 1237         8.0000000000000000E+000         5.3755007505867738E+000         3.1828336826100303E+000         3.5068053596040922E+000        -5.5531379488394006E-001         4.4779966655428138E+000         0.0000000000000000E+000            0.104081            0.674707           -0.951859           -2.603360           -4.187100           -6.096859           -8.221656           -9.260874           -9.598703           -4.414882           -2.322858           -2.891288           -0.621890           -2.370112           -4.554080           -2.280860           -5.832014           -4.527979           -2.325108           -2.279020           -5.858691           -6.007845           -4.510537           -2.302278           -5.856719            5.000000
 1238         8.0000000000000000E+000         5.3755013148916104E+000         3.1775605897511281E+000         3.5073171434483728E+000        -5.5478484090445701E-001         4.4787898683088549E+000         0.0000000000000000E+000            0.104083            0.665269           -0.977965           -2.634148           -4.209682           -6.111637           -8.222756           -9.260491           -9.597871           -4.433484           -2.349873           -2.916409           -0.643892           -2.401101           -4.570032           -2.310860           -5.845725           -4.544805           -2.355087           -2.308842           -5.872319           -6.019678           -4.527298           -2.332285           -5.870491            5.000000
 1239         8.0000000000000000E+000         5.3755017559304656E+000         3.1732096094720079E+000         3.5087315832810639E+000        -5.4582517378798023E-001         4.4748898715925867E+000         0.0000000000000000E+000            0.104084            0.649080           -1.035214           -2.702332           -4.255744           -6.135414           -8.210537           -9.244608           -9.580356           -4.468292           -2.407448           -2.969508           -0.690938           -2.469832           -4.597722           -2.377292           -5.867032           -4.574790           -2.421471           -2.374845           -5.893405           -6.035984           -4.557122           -2.398772           -5.891922            5.000000
 1240         8.0000000000000000E+000         5.3755020843035810E+000         3.1702681969822186E+000         3.5064368150780263E+000        -5.7144016642567297E-001         4.4909235581453846E+000         0.0000000000000000E+000            0.104084            0.658860           -0.965905           -2.619131           -4.207847           -6.122096           -8.254556           -9.293902           -9.632812           -4.437826           -2.339385           -2.910201           -0.636012           -2.385485           -4.578501           -2.296875           -5.857781           -4.551911           -2.341120           -2.295068           -5.884507           -6.034653           -4.534501           -2.318261           -5.882461            5.000000
 1241         8.0000000000000000E+000         5.3755024565984071E+000         3.1662331226444920E+000         3.5068706415782103E+000        -5.7082945974077459E-001         4.4914957354349285E+000         0.0000000000000000E+000            0.104088            0.650980           -0.987847           -2.644942           -4.226685           -6.134474           -8.255250           -9.293344           -9.631865           -4.453361           -2.362145           -2.931191           -0.654524           -2.411483           -4.591790           -2.321989           -5.869211           -4.565948           -2.366215           -2.320030           -5.895865           -6.044485           -4.548482           -2.343378           -5.893946            5.000000
 1242         8.0000000000000000E+000         5.3755028767913897E+000         3.1612602193912815E+000         3.5091600216712253E+000        -5.5239305316582787E-001         4.4815349906232447E+000         0.0000000000000000E+000            0.104095            0.631071           -1.071687           -2.745222           -4.291381           -6.163334           -8.226382           -9.258756           -9.594442           -4.499981           -2.445701           -3.007271           -0.722551           -2.512705           -4.626989           -2.419527           -5.894140           -4.604830           -2.463682           -2.416900           -5.920441           -6.061395           -4.587106           -2.441014           -5.919071            5.000000
 1243         8.0000000000000000E+000         5.3755033344874050E+000         3.1566412474412453E+000         3.5077352662833690E+000        -5.7092227914775862E-001         4.4937309214178098E+000         0.0000000000000000E+000            0.104101            0.633431           -1.034213           -2.699612           -4.267426           -6.161743           -8.259354           -9.294858           -9.632656           -4.487232           -2.410123           -2.976224           -0.693721           -2.466452           -4.621147           -2.375356           -5.894716           -4.596786           -2.419543           -2.373093           -5.921230           -6.066797           -4.579213           -2.396760           -5.919551            5.000000
 1244         8.0000000000000000E+000         5.3755037757033142E+000         3.1514537956449824E+000         3.5105879031922291E+000        -5.4406993831397221E-001         4.4775743104499472E+000         0.0000000000000000E+000            0.104111            0.615154           -1.129218           -2.814715           -4.338708           -6.185959           -8.213911           -9.242493           -9.576519           -4.534935           -2.502489           -3.061714           -0.769259           -2.582519           -4.654743           -2.487711           -5.914900           -4.634816           -2.531825           -2.484683           -5.940981           -6.077167           -4.616942           -2.509292           -5.939893            5.000000
 1245         8.0000000000000000E+000         5.3755041725060355E+000         3.1475249348634997E+000         3.5092437584041605E+000        -5.6137943618673880E-001         4.4889655874297656E+000         0.0000000000000000E+000            0.104116            0.617592           -1.093805           -2.771081           -4.315345           -6.185243           -8.244807           -9.276361           -9.612400           -4.522842           -2.469701           -3.031641           -0.742297           -2.538435           -4.649157           -2.445102           -5.915764           -4.627223           -2.489242           -2.442394           -5.942044           -6.082527           -4.609481           -2.466578           -5.940713            5.000000
 1246         8.0000000000000000E+000         5.3755045552684324E+000         3.1434411681545833E+000         3.5091211421813129E+000        -5.6466711603708675E-001         4.4911987116321059E+000         0.0000000000000000E+000            0.104121            0.616020           -1.093475           -2.770574           -4.316586           -6.188366           -8.250607           -9.282322           -9.618626           -4.525010           -2.469916           -3.032270           -0.742411           -2.537853           -4.651870           -2.444666           -5.919023           -4.629766           -2.488807           -2.441979           -5.945319           -6.086162           -4.612035           -2.466131           -5.943968            5.000000
 1247         8.0000000000000000E+000         5.3755049257421366E+000         3.1389166615290671E+000         3.5116248155957699E+000        -5.3808493346200614E-001         4.4740043149737012E+000         0.0000000000000000E+000            0.104123            0.605310           -1.169147           -2.863640           -4.371634           -6.200004           -8.203081           -9.228889           -9.561689           -4.558453           -2.541355           -3.099816           -0.801163           -2.631581           -4.673038           -2.535892           -5.927876           -4.654691           -2.579980           -2.532588           -5.953800           -6.086557           -4.636714           -2.557557           -5.952885            5.000000
 1248         8.0000000000000000E+000         5.3755052739556293E+000         3.1355556640896838E+000         3.5093199141661255E+000        -5.6207515686868692E-001         4.4883092771910897E+000         0.0000000000000000E+000            0.104127            0.618649           -1.095719           -2.773989           -4.316996           -6.185531           -8.243032           -9.274309           -9.610314           -4.523800           -2.471823           -3.033669           -0.743429           -2.541346           -4.649697           -2.447910           -5.915923           -4.627895           -2.492046           -2.445173           -5.942190           -6.082395           -4.610144           -2.469388           -5.940878            5.000000
 1249         8.0000000000000000E+000         5.3755056741620848E+000         3.1310459023934665E+000         3.5103886474930341E+000        -5.5296859773160301E-001         4.4828503044624721E+000         0.0000000000000000E+000            0.104128            0.610951           -1.132687           -2.818984           -4.345578           -6.195820           -8.227468           -9.256081           -9.590704           -4.543240           -2.507657           -3.067577           -0.772824           -2.586625           -4.663828           -2.491987           -5.924865           -4.643670           -2.536097           -2.488968           -5.950970           -6.087661           -4.625810           -2.513541           -5.949862            5.000000
 1250         8.0000000000000000E+000         5.3755063004389765E+000         3.1243971508407689E+000         3.5102816482967230E+000        -5.5452448894449824E-001         4.4830491569971747E+000         0.0000000000000000E+000            0.104132            0.613040           -1.128093           -2.813781           -4.341975           -6.194043           -8.228161           -9.257000           -9.591792           -4.540543           -2.503327           -3.063439           -0.768876           -2.581386           -4.661644           -2.486854           -5.923201           -4.641329           -2.530966           -2.483860           -5.949321           -6.086350           -4.623479           -2.508399           -5.948196            5.000000
 1251         8.0000000000000000E+000         5.3755067967082013E+000         3.1189512969493896E+000         3.5123154929537677E+000        -5.3361607779473941E-001         4.4695140304366614E+000         0.0000000000000000E+000            0.104136            0.603668           -1.190426           -2.890874           -4.388288           -6.203710           -8.190568           -9.214553           -9.546504           -4.568679           -2.561593           -3.119923           -0.817119           -2.658874           -4.679806           -2.562730           -5.931003           -4.662486           -2.606802           -2.559251           -5.956824           -6.087324           -4.644445           -2.584458           -5.956010            5.000000
 1252         8.0000000000000000E+000         5.3755072181954588E+000         3.1150093315483001E+000         3.5096528016136461E+000        -5.5887865245574864E-001         4.4835739157087318E+000         0.0000000000000000E+000            0.104140            0.623593           -1.099667           -2.780288           -4.318199           -6.181157           -8.230603           -9.261071           -9.596632           -4.522214           -2.475397           -3.036529           -0.745102           -2.547748           -4.646468           -2.453910           -5.911108           -4.625178           -2.498038           -2.451086           -5.937325           -6.076439           -4.607393           -2.475410           -5.936079            5.000000
 1253         8.0000000000000000E+000         5.3755076288487382E+000         3.1105243296090110E+000         3.5099543957775561E+000        -5.5346184741776172E-001         4.4787337236731180E+000         0.0000000000000000E+000            0.104144            0.627690           -1.101965           -2.783927           -4.317386           -6.175394           -8.217962           -9.247860           -9.582897           -4.518949           -2.476814           -3.037222           -0.745793           -2.551515           -4.641788           -2.457346           -5.905010           -4.620934           -2.501470           -2.454459           -5.931184           -6.069365           -4.603121           -2.478872           -5.929989            5.000000
 1254         8.0000000000000000E+000         5.3755080224390435E+000         3.1059368570887562E+000         3.5115127832158937E+000        -5.3528502450342319E-001         4.4661456414337257E+000         0.0000000000000000E+000            0.104146            0.624603           -1.144341           -2.836728           -4.346669           -6.177378           -8.183640           -9.209970           -9.542744           -4.534679           -2.516002           -3.074298           -0.777876           -2.604717           -4.649931           -2.509120           -5.905409           -4.631380           -2.553215           -2.505864           -5.931353           -6.064552           -4.613418           -2.530779           -5.930413            5.000000
 1255         8.0000000000000000E+000         5.3755083392394312E+000         3.1030197671573223E+000         3.5089620088746418E+000        -5.6046128248584270E-001         4.4807090554186271E+000         0.0000000000000000E+000            0.104150            0.641542           -1.059916           -2.734045           -4.282875           -6.157671           -8.224670           -9.257126           -9.593371           -4.492854           -2.435350           -2.997768           -0.710995           -2.501361           -4.620669           -2.408415           -5.888657           -4.598260           -2.452566           -2.405805           -5.914982           -6.056467           -4.580551           -2.429879           -5.913585            5.000000
 1256         8.0000000000000000E+000         5.3755086672595267E+000         3.0995208380176940E+000         3.5085014504836067E+000        -5.6483141151489624E-001         4.4827436559906069E+000         0.0000000000000000E+000            0.104152            0.645946           -1.043125           -2.714068           -4.269985           -6.152227           -8.230565           -9.264135           -9.600988           -4.483702           -2.418908           -2.982587           -0.697314           -2.481213           -4.613794           -2.388912           -5.883908           -4.590663           -2.433076           -2.386427           -5.910304           -6.053308           -4.573004           -2.410351           -5.908807            5.000000
 1257         8.0000000000000000E+000         5.3755090295716412E+000         3.0950814466534280E+000         3.5104417430548001E+000        -5.4525818753488420E-001         4.4703041407160722E+000         0.0000000000000000E+000            0.104154            0.636214           -1.104109           -2.788455           -4.314702           -6.164539           -8.196007           -9.224949           -9.559165           -4.512219           -2.477563           -3.036974           -0.745215           -2.556228           -4.632758           -2.461564           -5.893646           -4.612608           -2.505682           -2.458574           -5.919749           -6.056417           -4.594748           -2.483133           -5.918635            5.000000
 1258         8.0000000000000000E+000         5.3755094836024542E+000         3.0902391523028840E+000         3.5089809425981362E+000        -5.5841871343161353E-001         4.4769351937915873E+000         0.0000000000000000E+000            0.104155            0.649284           -1.051466           -2.725126           -4.273782           -6.148395           -8.215205           -9.247730           -9.583862           -4.483683           -2.426510           -2.988771           -0.702759           -2.492479           -4.611457           -2.399516           -5.879385           -4.589060           -2.443670           -2.396912           -5.905709           -6.047169           -4.571351           -2.420985           -5.904312            5.000000
 1259         8.0000000000000000E+000         5.3755098935244563E+000         3.0854196981858641E+000         3.5106805596541868E+000        -5.3987693294088579E-001         4.4645075013293765E+000         0.0000000000000000E+000            0.104159            0.643610           -1.101040           -2.786135           -4.308939           -6.154809           -8.181078           -9.209641           -9.543390           -4.504506           -2.473506           -3.032409           -0.741057           -2.554016           -4.623957           -2.459133           -5.883707           -4.604136           -2.503248           -2.456100           -5.909777           -6.045732           -4.586256           -2.480725           -5.908697            5.000000
 1260         8.0000000000000000E+000         5.3755102884000365E+000         3.0815137373852566E+000         3.5076403386827955E+000        -5.6640991815367392E-001         4.4783240506982027E+000         0.0000000000000000E+000            0.104160            0.670111           -0.991405           -2.654415           -4.224054           -6.120192           -8.221016           -9.257071           -9.594736           -4.444817           -2.366242           -2.932377           -0.652540           -2.421297           -4.579360           -2.330395           -5.853432           -4.554793           -2.374593           -2.328193           -5.879965           -6.025960           -4.537236           -2.351805           -5.878250            5.000000
 1261         8.0000000000000000E+000         5.3755106617274313E+000         3.0770778931403178E+000         3.5086307601145679E+000        -5.5503517207625475E-001         4.4702787094959078E+000         0.0000000000000000E+000            0.104160            0.668457           -1.018486           -2.687550           -4.242018           -6.122769           -8.199187           -9.232976           -9.569252           -4.455049           -2.392453           -2.955267           -0.673382           -2.454881           -4.584747           -2.362441           -5.854401           -4.561736           -2.406612           -2.359972           -5.880783           -6.023533           -4.544071           -2.383901           -5.879295            5.000000
 1262         8.0000000000000000E+000         5.3755110081146187E+000         3.0729439392515383E+000         3.5095246276134184E+000        -5.4512807322578605E-001         4.4633572368344892E+000         0.0000000000000000E+000            0.104161            0.666357           -1.043652           -2.718514           -4.259344           -6.125514           -8.180298           -9.212020           -9.547049           -4.465080           -2.416530           -2.977049           -0.692739           -2.486178           -4.590403           -2.392561           -5.855890           -4.568768           -2.436711           -2.389860           -5.882138           -6.021978           -4.551009           -2.414078           -5.880834            5.000000
 1263         8.0000000000000000E+000         5.3755113082964314E+000         3.0700028370723418E+000         3.5067036070577036E+000        -5.7154744069170849E-001         4.4780724084591421E+000         0.0000000000000000E+000            0.104162            0.687370           -0.946316           -2.602046           -4.186468           -6.096754           -8.221985           -9.260521           -9.599219           -4.414417           -2.320406           -2.890139           -0.614243           -2.368512           -4.553705           -2.279349           -5.831846           -4.527578           -2.323581           -2.277446           -5.858528           -6.007730           -4.510134           -2.300735           -5.856561            5.000000
 1264         8.0000000000000000E+000         5.3755116324189611E+000         3.0661407788029358E+000         3.5072288543973302E+000        -5.6515070059078487E-001         4.4732242425979294E+000         0.0000000000000000E+000            0.104164            0.687698           -0.959312           -2.617962           -4.194303           -6.096978           -8.208981           -9.246338           -9.584291           -4.418405           -2.333160           -2.900582           -0.624091           -2.384724           -4.555131           -2.294580           -5.831066           -4.529849           -2.338797           -2.292529           -5.857667           -6.005137           -4.512344           -2.315984           -5.855837            5.000000
 1265         8.0000000000000000E+000         5.3755119937211129E+000         3.0618365428085084E+000         3.5079738842244810E+000        -5.5647349331255913E-001         4.4669111220040332E+000         0.0000000000000000E+000            0.104167            0.687035           -0.979069           -2.642120           -4.207022           -6.098474           -8.191922           -9.227587           -9.564496           -4.425469           -2.352427           -2.917005           -0.639237           -2.409257           -4.558554           -2.317847           -5.831253           -4.534455           -2.362043           -2.315591           -5.857740           -6.002761           -4.516867           -2.339283           -5.856091            5.000000
 1266         8.0000000000000000E+000         5.3755124073258704E+000         3.0574385920805098E+000         3.5066296725563335E+000        -5.6804105785683690E-001         4.4724717265998528E+000         0.0000000000000000E+000            0.104168            0.699927           -0.929014           -2.582926           -4.168756           -6.080371           -8.208118           -9.247082           -9.585673           -4.397408           -2.302229           -2.872060           -0.598182           -2.349414           -4.537179           -2.260428           -5.815689           -4.510890           -2.304669           -2.258574           -5.842386           -5.991919           -4.493458           -2.281821           -5.840389            5.000000
 1267         8.0000000000000000E+000         5.3755128563434216E+000         3.0524507452238847E+000         3.5083666226602741E+000        -5.4942580152152865E-001         4.4600895859548011E+000         0.0000000000000000E+000            0.104173            0.693690           -0.980827           -2.645460           -4.204512           -6.090029           -8.174190           -9.209114           -9.545353           -4.419996           -2.353325           -2.916450           -0.638989           -2.412815           -4.551234           -2.320811           -5.822218           -4.527727           -2.365000           -2.318464           -5.848648           -5.992434           -4.510098           -2.342271           -5.847083            5.000000
 1268         8.0000000000000000E+000         5.3755133108774302E+000         3.0481683599846954E+000         3.5055824699877647E+000        -5.7599275662220983E-001         4.4749054018649890E+000         0.0000000000000000E+000            0.104173            0.713953           -0.885198           -2.532028           -4.134348           -6.060609           -8.215941           -9.257532           -9.597363           -4.370475           -2.257461           -2.832456           -0.561364           -2.297913           -4.515488           -2.211185           -5.798258           -4.487434           -2.255466           -2.209667           -5.825121           -5.978228           -4.470133           -2.232566           -5.822815            5.000000
 1269         8.0000000000000000E+000         5.3755137547015321E+000         3.0434228223167037E+000         3.5073230871433938E+000        -5.5833817464004387E-001         4.4635316709206041E+000         0.0000000000000000E+000            0.104173            0.705837           -0.939863           -2.597221           -4.172467           -6.074121           -8.184603           -9.222091           -9.559640           -4.396093           -2.312502           -2.879215           -0.605107           -2.364121           -4.532519           -2.273847           -5.808138           -4.507333           -2.318069           -2.271805           -5.834729           -5.982002           -4.489823           -2.295266           -5.832910            5.000000
 1270         8.0000000000000000E+000         5.3755142072751445E+000         3.0392787202361031E+000         3.5068623705808757E+000        -5.6165970670358556E-001         4.4644164765729473E+000         0.0000000000000000E+000            0.104173            0.712346           -0.920196           -2.574244           -4.156707           -6.065224           -8.187600           -9.226255           -9.564348           -4.383814           -2.292606           -2.861168           -0.588622           -2.340923           -4.522549           -2.251513           -5.800147           -4.496603           -2.295751           -2.249614           -5.826810           -5.975645           -4.479147           -2.272919           -5.824868            5.000000
 1271         8.0000000000000000E+000         5.3755146034680497E+000         3.0359109174583145E+000         3.5038086232097703E+000        -5.9002937107450992E-001         4.4800880910362615E+000         0.0000000000000000E+000            0.104175            0.735623           -0.811913           -2.446940           -4.078309           -6.027465           -8.231744           -9.277781           -9.619711           -4.326296           -2.181324           -2.767431           -0.499737           -2.211628           -4.480359           -2.129397           -5.769857           -4.449157           -2.173759           -2.128504           -5.797011           -5.956363           -4.432098           -2.150805           -5.794094            5.000000
 1272         8.0000000000000000E+000         5.3755150338564084E+000         3.0311135545767156E+000         3.5062802195604297E+000        -5.6728064220449348E-001         4.4665349982656100E+000         0.0000000000000000E+000            0.104175            0.719072           -0.897725           -2.548140           -4.139667           -6.056496           -8.193874           -9.233917           -9.572760           -4.370995           -2.269985           -2.841237           -0.569868           -2.314489           -4.512609           -2.226246           -5.792620           -4.485704           -2.270504           -2.224524           -5.819374           -5.970163           -4.468318           -2.247640           -5.817270            5.000000
 1273         8.0000000000000000E+000         5.3755155446860119E+000         3.0263188146342750E+000         3.5048092577544789E+000        -5.8178830156638150E-001         4.4744701824436852E+000         0.0000000000000000E+000            0.104176            0.729846           -0.847088           -2.488840           -4.103476           -6.039921           -8.216108           -9.259643           -9.600372           -4.344838           -2.218261           -2.797736           -0.528338           -2.254216           -4.493739           -2.169367           -5.779496           -4.464347           -2.213681           -2.168111           -5.806483           -5.962262           -4.447148           -2.190752           -5.803926            5.000000
 1274         8.0000000000000000E+000         5.3755161370988800E+000         3.0206766999738037E+000         3.5055483160625909E+000        -5.7444050923126000E-001         4.4692698074802957E+000         0.0000000000000000E+000            0.104177            0.727417           -0.869583           -2.515609           -4.118577           -6.045410           -8.201915           -9.243698           -9.583480           -4.355007           -2.241433           -2.816516           -0.546302           -2.281498           -4.500241           -2.194865           -5.783172           -4.472112           -2.239150           -2.193370           -5.810042           -5.963301           -4.454817           -2.216249           -5.807721            5.000000
