Name,Npl,Lim,Mult,R14,Hab,USP,Oth,F,Obs,Kepler,f_Kepler,KIC,Teff,e_Teff,logg,e_logg,[Fe/H],e_[Fe/H],vsini,e_vsini,Cat,MTeff,Mlogg,M[Fe/H],Mvsini,XTeff,Xlogg,X[Fe/H],Xvsini,TRV,BTeff,Bvsini,B,File,KCat,fits,Simbad,_RA,_DE,kepid,teff,feh,tm_designation,kepmag,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_distance,darcsec,GminK,visflag,astflag,parflag,binflag,zpt,parallax_zpcorrected,parallax_corrected,parallax_error_corrected,distpc,ak,ak_err,kmag_corrrected,kmag_err_corrected
KOI-01533   ,1,1,0,0,0,0,0,0,rj130.1083,1533,    ,7808587,5856.7,60.0, 4.514, 0.100,-0.207, 0.040,  0.9, 1.0,SM+SX,5879.2, 4.514,-0.233,  0.9,5834.2, 4.475,-0.180, 4.5,   2.6,True ,True ,1,cks-k01533_rj130.1083.fits     ,2,fits,Simbad,286.27176,43.59523,7808587,5879.2,-0.233,2MASS J19050521+4335428,13.939,12.903,0.022,12.601,0.024,12.565,0.022,1636042515805110273,Gaia EDR3 2105673726221976576,2105673726221976576,1594518717,2016.0,286.2717159289686,0.010550395,43.595204042386975,0.010932306,1.397817738692135,0.011562385,120.89355,2.61074,-1.2700661804449596,0.013536861,2.280985597324319,0.014809518,-0.10313569,0.05786042,-0.09302634,0.026473258,0.033837948,0.022824809,-0.24554032,-0.050709534,-0.07797972,-0.05974834,371,0,370,1,-0.35095212,358.02246,0.0,0.0,31,True,1.5677438,,,,,,,,44,27,0.020875346,46,18,0,0.022166822,80.028984,0,0,0.9861297,0.27603772,0.079299875,0.07422812,0.21703535,-98.95734,31.908657,30.197973,40.73023,False,384,52768.87337628338,9.7329035,5421.699,13.881422,46,28886.61514501632,21.694971,1331.489,14.186801,45,34070.02385034995,15.085569,2258.4514,13.416965,0.0,0.0,0.0,0.0,0.0,1.193064,0.7698364,0.3053789,0.4644575,,,0,,,,74.15271980982902,16.025432515116293,299.16838843910074,65.39507869750524,2MASS J19050521+4335428,286.2717238072625,43.59519379204333,1.377,-1.283,2.31,-0.1,2000.0,1.668780314277365e-08,6.007609131398514e-05,-0.0575779999999994,False,False,False,False,-0.026214,1.424031738692135,1.424031738692135,0.012826773313244099,715.4008511407558,0.009078,0.0027234,12.55592200025916,0.022167925195315085
KOI-00889   ,1,0,0,0,0,0,1,0,rj156.530 , 889,    ,757450,5305.5,60.0, 4.497, 0.100, 0.229, 0.040,  3.1, 1.0,SM+SX,5339.3, 4.497, 0.260,  3.1,5271.6, 4.474, 0.198, 4.9, -64.0,True ,True ,1,cks-k00889_rj156.530.fits      ,2,fits,Simbad,291.1376,36.577381,757450,5339.3, 0.260,2MASS J19243302+3634385,15.264,13.665,0.021,13.262,0.025,13.118,0.029,1636042515805110273,Gaia EDR3 2050231848829944320,2050231848829944320,1611098244,2016.0,291.1376216543287,0.015924465,36.57734395666409,0.018968968,1.2313381395532284,0.020312421,60.61996,8.375109,8.003996764434179,0.021567823,-2.4654568924614915,0.022955067,-0.031814933,-0.036202867,-0.03797188,-0.020893348,0.13050736,-0.0409977,-0.2831381,-0.102473445,-0.061126765,-0.015083925,418,9,414,4,0.6258138,441.95084,0.0,0.0,31,False,1.4803822,,,,,,,,48,28,0.032407634,51,22,0,0.022102887,18.16034,0,0,1.0211399,,,,,,,,,False,417,16256.552276835782,8.449753,1923.9086,15.159796,48,7441.323642021945,21.843496,340.6654,15.659417,47,12513.409938642431,20.695381,604.64746,14.5044565,0.0,2.0,0.0,0.0,0.0,1.2274886,1.1549606,0.4996214,0.65533924,,,0,,,,69.19994915337256,9.71930051280156,302.7523540804134,57.63742933290953,2MASS J19243302+3634385,291.1375774432325,36.57735485621389,1.1689,7.99,-2.449,0.0,2000.0,1.6747773501499e-08,6.02919846053964e-05,-0.1042039999999993,False,False,False,False,-0.028228,1.2595661395532283,1.2595661395532283,0.02151571308025114,812.1246048326208,0.039337996,0.011801399,13.078662003606558,0.03130931201988127
KOI-05048   ,1,1,0,0,0,0,0,0,rj199.100 ,5048,    ,4241238,4941.1,60.0, 3.362, 0.100, 0.088, 0.040,  3.0, 1.0,SM   ,4941.1, 3.362, 0.088,  3.0,      ,      ,      ,    , -38.4,True ,True ,2,cks-k05048_rj199.100.fits      ,0,fits,Simbad,284.63876,39.355179,4241238,4941.1, 0.088,2MASS J18583330+3921186,13.419,11.869,0.024,11.304,0.021,11.199,0.018,1636042515805110273,Gaia EDR3 2103225766661035904,2103225766661035904,977654479,2016.0,284.6387509972558,0.008794366,39.35520063635042,0.010670946,0.6557352069027732,0.011047597,59.35546,2.801885,-1.81705080973483,0.011920517,2.132811570370816,0.0137672685,-0.12332799,0.018209396,0.03713835,-0.031735208,-0.03427969,-0.00841096,-0.22789209,0.0023537169,-0.18064739,-0.2058008,362,0,362,0,0.41381675,369.27072,0.0,0.0,31,False,1.4612212,,,,,,,,41,27,0.020073205,44,16,0,0.01761455,150.1663,0,0,1.0145882,0.19934943,0.20441936,0.10888849,0.058734477,-118.99795,72.363464,-20.336033,-27.204086,False,369,81643.98052117569,9.199838,8874.502,13.407557,42,35464.3122413868,24.482096,1448.5815,13.964064,37,65540.13621843558,24.946062,2627.274,12.706627,0.0,1.0,0.0,0.0,0.0,1.2371328,1.2574368,0.5565071,0.70092964,,,0,,,,69.59579234032518,15.53246121237537,294.2325942037816,61.56863002926254,2MASS J18583330+3921186,284.63876141223665,39.35519109259667,0.6275,-1.811,2.151,-40.5,2000.0,1.6803851904374624e-08,6.0493866855748646e-05,-0.0114429999999998,False,False,False,False,-0.028513,0.6842482069027732,0.6842482069027732,0.013108821410541418,1525.005809468869,0.033285998,0.0099858,11.16571400219202,0.020584367824809345
KOI-01738   ,1,1,0,0,0,0,0,0,rj150.753 ,1738,    ,4365645,5286.6,60.0, 4.463, 0.100, 0.237, 0.040,  2.3, 1.0,SM+SX,5306.7, 4.463, 0.259,  2.3,5266.6, 4.459, 0.216, 4.5, -17.2,True ,True ,1,cks-k01738_rj150.753.fits      ,2,fits,Simbad,291.74838,39.44688,4365645,5306.7, 0.259,2MASS J19265960+3926487,13.293,11.964,0.021,11.586,0.018,11.512,0.02,1636042515805110273,Gaia EDR3 2052984785425250176,2052984785425250176,728459111,2016.0,291.7484318971627,0.008412597,39.44677883277031,0.009829603,2.7984689084784145,0.010648237,262.81055,24.915337,13.571309705168549,0.011343028,-20.89482192897971,0.013092056,0.016532214,0.07627717,-0.124110274,-0.06324648,0.15839097,-0.089023605,-0.2791158,-0.2568181,-0.1774841,0.05480949,388,0,386,2,-0.6146525,370.82452,0.0,0.0,31,True,1.5045955,,,,,,,,45,28,0.018577004,48,20,0,0.017843261,11.455783,0,0,0.9769481,0.13695265,0.10979298,0.10161146,0.17236015,-116.30861,88.30067,-7.869078,-27.348064,False,396,92970.7807666407,12.735301,7300.242,13.2665,44,45060.5824124998,23.579695,1910.991,13.70405,42,67797.96366170896,30.14951,2248.7253,12.669854,0.0,0.0,0.0,0.0,0.0,1.2139142,1.0341959,0.4375496,0.5966463,,,0,,,,72.02504905928996,10.5747827763557,305.218995992234,60.25446712115025,2MASS J19265960+3926487,291.74835402913584,39.44687152069472,2.7718,13.529,-20.851,-18.1,2000.0,1.6822031233548126e-08,6.055931244077325e-05,-0.0264999999999986,False,False,False,False,-0.028631,2.8270999084784143,2.8270999084784143,0.012951431720843367,357.3382562766155,0.009078,0.0027234,11.502922000259161,0.020184571025044982
KOI-05021   ,1,0,0,0,1,0,0,0,rj193.1072,5021,    ,3863877,5674.9,60.0, 4.255, 0.100, 0.049, 0.040,  1.5, 1.0,SM   ,5674.9, 4.255, 0.049,  1.5,      ,      ,      ,    ,  13.0,True ,True ,2,cks-k05021_rj193.1072.fits     ,0,fits,Simbad,294.90323,38.95647,3863877,5674.9, 0.049,2MASS J19393677+3857232,15.212,14.021,0.025,13.693,0.029,13.58,0.043,1636042515805110273,Gaia EDR3 2052162866128851712,2052162866128851712,688755174,2016.0,294.903245459286,0.017565634,38.95644585111405,0.022248458,0.8934177106393699,0.023709172,37.682365,6.4776583,0.697178862963588,0.024012756,-6.440030996918198,0.026051719,-0.13011333,-0.15535232,-0.08458339,0.07522489,0.27550253,0.04300261,-0.2419324,-0.13983959,0.010445928,-0.10550524,354,0,353,1,0.13479908,365.51575,0.0,0.0,31,False,1.5192617,,,,,,,,41,24,0.03744978,46,20,0,0.020465985,2.5702865,0,0,1.0041546,0.11753087,0.19871424,0.1135765,0.14308615,-153.60538,78.10236,9.081748,-27.024324,False,359,15407.070255136365,4.18886,3678.106,15.218067,45,7669.164217543051,11.807967,649.49066,15.626672,41,10999.563908106444,9.239715,1190.4658,14.644457,0.0,0.0,0.0,1.0,0.0,1.2116988,0.9822149,0.40860462,0.5736103,,,0,,,,72.72826738267796,8.179954741534164,309.51422530285583,59.02682872626152,2MASS J19393677+3857232,294.9032413219488,38.95647431412056,0.8785,0.727,-6.402,0.0,2000.0,1.6867174053313393e-08,6.0721826591928216e-05,0.0060669999999998,False,False,False,False,-0.027256,0.9206737106393699,0.9206737106393699,0.02509255154737682,1119.2972649762617,0.045389995,0.013616999,13.534610005021095,0.045104574685094906
KOI-04005   ,1,0,0,0,1,0,0,0,rj172.68  ,4005,    ,8142787,5497.8,60.0, 4.459, 0.100, 0.102, 0.040,  1.7, 1.0,SM   ,5497.8, 4.459, 0.102,  1.7,      ,      ,      ,    , -41.0,True ,True ,2,cks-k04005_rj172.68.fits       ,0,fits,Simbad,280.80157,44.033989,8142787,5497.8, 0.102,2MASS J18431237+4402023,14.56,13.344,0.025,12.955,0.028,12.919,0.024,1636042515805110273,Gaia EDR3 2117331813650826624,2117331813650826624,1224806435,2016.0,280.8015175855819,0.014325015,44.03397359036119,0.014749029,1.303423984238985,0.015897324,81.99014,6.586543,-6.224579043585757,0.01863161,2.153407265423013,0.019934108,-0.014132691,0.032644924,-0.02526765,-0.06611592,0.18435426,-0.05364986,-0.19714347,-0.03398352,-0.08471801,-0.09030088,333,0,331,2,-0.13163325,329.43164,0.0,0.0,31,False,1.5245922,,,,,,,,40,27,0.028271817,41,16,0,0.00869133,36.06195,0,0,0.9938287,0.2381291,0.02515563,0.06792573,0.13428763,-90.519646,12.511718,-6.021743,44.183865,False,336,28933.64553294368,6.2711043,4613.8037,14.533859,39,14600.64359968013,16.86731,865.6178,14.927612,37,20326.193607050533,19.308641,1052.6993,13.977756,0.0,3.0,0.0,1.0,0.0,1.2071357,0.94985676,0.39375305,0.5561037,,,0,,,,73.11776466190152,19.872259282154378,289.93783560666145,66.72719134127546,2MASS J18431237+4402023,280.8015554859762,44.03396401874611,1.2922,-6.129,2.157,0.0,2000.0,1.6876784708874985e-08,6.075642495194994e-05,-0.0261410000000008,False,False,False,False,-0.025746,1.329169984238985,1.329169984238985,0.017022816638045057,767.2100652527569,0.015129999,0.004539,12.903870000742376,0.024425448199077097
KOI-01629   ,1,1,0,0,0,0,0,0,rj152.483 ,1629,    ,8685497,5804.2,60.0, 4.137, 0.100, 0.257, 0.040,  3.2, 1.0,SM+SX,5799.9, 4.137, 0.263,  3.2,5808.5, 4.197, 0.251, 5.0, -27.2,True ,True ,1,cks-k01629_rj152.483.fits      ,2,fits,Simbad,290.41199,44.89933,8685497,5799.9, 0.263,2MASS J19213888+4453575,13.574,12.482,0.021,12.181,0.017,12.131,0.015,1636042515805110273,Gaia EDR3 2127019915540964224,2127019915540964224,405756945,2016.0,290.4120788065704,0.009453408,44.89932265529804,0.010380131,1.297418957141975,0.010768742,120.48009,7.2812047,7.281088573477924,0.01265523,-0.0410948205148312,0.0126933465,-0.109019175,0.0010009016,-0.049346324,-0.090501465,0.1945879,-0.10871842,-0.23987949,-0.06253065,-0.2153696,-0.13276377,378,8,377,1,0.10975762,376.58633,0.0,0.0,31,False,1.5485027,,,,,,,,43,27,0.018709442,44,17,0,0.020782614,155.71605,0,0,1.0031295,,,,,,,,,False,383,72481.24270195574,12.430336,5830.996,13.536803,42,38351.46269122354,23.091394,1660.8552,13.879087,41,48428.92479603607,34.921947,1386.7761,13.035133,0.0,0.0,0.0,0.0,0.0,1.1972806,0.8439541,0.3422842,0.5016699,,,0,,,,76.61585404700152,13.827639206860006,306.9609355295181,65.73981614094488,2MASS J19213888+4453575,290.4120334133267,44.89932279933639,1.298,7.233,-0.029,-29.4,2000.0,1.6911718040865097e-08,6.088218494711435e-05,-0.037196999999999,False,False,False,False,-0.026652,1.3240709571419749,1.3240709571419749,0.012503285246644144,770.7610517753296,0.021182,0.0063546007,12.109817999362946,0.016290517178417008
KOI-01270   ,2,0,1,1,0,0,0,0,rj204.966 ,1270,    ,8564587,5203.1,60.0, 4.557, 0.100, 0.081, 0.040,  1.6, 1.0,SM   ,5203.1, 4.557, 0.081,  1.6,      ,      ,      ,    , -20.4,True ,True ,2,cks-k01270_rj204.966.fits      ,4,fits,Simbad,293.6413,44.65704,8564587,5203.1, 0.081,2MASS J19343390+4439253,14.809,13.437,0.024,13.022,0.022,12.897,0.028,1636042515805110273,Gaia EDR3 2126418658780855296,2126418658780855296,679813486,2016.0,293.6413154355762,0.013947373,44.65706995561541,0.01643274,1.5231714827540512,0.016679667,91.31906,7.2003736,4.20942879941366,0.018680481,5.841754070719578,0.020937921,-0.00831483,0.06880015,-0.015079197,-0.058536347,0.22831027,-0.056844536,-0.20277193,-0.065621965,-0.156231,-0.058500014,373,0,371,2,0.36127746,386.04178,0.0,0.0,31,False,1.4997852,,,,,,,,43,26,0.029426882,47,17,0,0.014449749,179.36496,0,0,1.0124682,0.28105643,0.14044838,0.096334085,0.04044505,-88.550804,79.715065,-6.225019,-21.95445,False,385,23460.82695195532,4.5740423,5129.123,14.761509,44,11214.659283233064,16.21798,691.4955,15.214077,41,17301.82396841536,13.483948,1283.1423,14.152666,0.0,0.0,0.0,0.0,0.0,1.2154936,1.0614109,0.45256805,0.60884285,,,0,,,,77.4126045263342,11.65773694768008,311.8678598056638,64.69772930440301,2MASS J19343390+4439253,293.6412894464546,44.65704374126083,1.5239,4.159,5.902,-21.6,2000.0,1.692357213222967e-08,6.092485967602681e-05,-0.047490999999999,False,False,False,False,-0.026356,1.5495274827540513,1.5495274827540513,0.01777721005962343,656.524896456108,0.012104,0.0036312002,12.884896000035107,0.02823447564572782
KOI-01845   ,2,0,1,1,0,0,0,0,rj201.1237,1845,    ,3338885,4801.4,60.0, 4.371, 0.100, 0.322, 0.040,  2.8, 1.0,SM   ,4801.4, 4.371, 0.322,  2.8,      ,      ,      ,    ,  -9.9,True ,True ,2,cks-k01845_rj201.1237.fits     ,3,fits,Simbad,290.54855,38.495281,3338885,4801.4, 0.322,2MASS J19221165+3829430,14.438,12.807,0.023,12.276,0.018,12.19,0.021,1636042515805110273,Gaia EDR3 2052826318309391104,2052826318309391104,53516036,2016.0,290.548509374482,0.012329314,38.49524035400191,0.014018368,2.349521449843777,0.015493931,151.6414,9.007281,-3.725634276420944,0.016653452,-8.200656037775715,0.016725184,-0.018052667,-0.0785362,-0.038683932,-0.0023360462,0.23061314,-0.06772844,-0.2544481,-0.20656796,-0.13726175,0.06543125,404,0,402,2,-1.5190403,359.24728,0.0,0.0,31,False,1.4538146,,,,,,,,47,27,0.024317876,53,20,0,0.008070013,132.49692,1,0,0.9457543,0.1775176,0.07360187,0.1665703,0.102257326,-106.60994,87.28461,-17.594095,-29.1358,False,398,31577.04946358616,6.3420053,4979.032,14.438938,46,13457.235940372671,15.990096,841.5982,15.016152,50,25749.34574199381,28.400965,906.6363,13.72098,0.0,19.0,0.0,22.0,0.0,1.2416164,1.2951727,0.57721424,0.71795845,,,0,,,,70.73594607904394,10.989550037173636,302.8907947076229,59.61006838103705,2MASS J19221165+3829430,290.5485305317392,38.49527664126055,2.3182,-3.723,-8.162,-10.8,2000.0,1.6939355790245692e-08,6.098168084488449e-05,0.0009379999999996,True,False,False,True,-0.028478,2.377999449843777,2.377999449843777,0.016633290153121767,425.61858716654467,0.021668652,0.0065005957,12.16833134792745,0.02198312405435386
KOI-01203   ,3,0,1,1,0,0,0,0,rj204.965 ,1203,    ,3962243,5693.0,60.0, 4.576, 0.100,-0.286, 0.040,  0.7, 1.0,SM   ,5693.0, 4.576,-0.286,  0.7,      ,      ,      ,    ,   6.0,True ,True ,2,cks-k01203_rj204.965.fits      ,5,fits,Simbad,293.56815,39.03632,3962243,5693.0,-0.286,2MASS J19341635+3902107,15.368,14.234,0.026,13.867,0.028,13.838,0.053,1636042515805110273,Gaia EDR3 2052304325169514880,2052304325169514880,584621493,2016.0,293.5681984074227,0.01822297,39.03631244416116,0.019985987,0.898050708586059,0.022271022,40.32373,8.018252,7.945910170331944,0.023678275,1.0746579094864863,0.023827577,-0.042031378,-0.06750084,-0.0033073872,-0.00804303,0.20500681,-0.07735943,-0.30567682,-0.1722343,-0.13642485,0.08362923,405,0,403,2,-1.2762766,378.208,0.0,0.0,31,False,1.5387679,,,,,,,,46,27,0.035016548,48,20,0,0.0068359203,170.32462,0,0,0.9542817,0.12340882,0.074540876,0.09944454,0.1133563,-119.32186,65.22624,-6.116492,-35.456524,False,407,13611.42737004232,3.418742,3981.414,15.352608,47,7057.530080042466,15.576925,453.07593,15.71691,43,9357.244258484514,14.015004,667.65906,14.820025,0.0,2.0,0.0,0.0,0.0,1.2059554,0.8968849,0.36430264,0.5325823,,,0,,,,72.30606292207604,9.133220718661928,307.64189523623025,59.43367450472882,2MASS J19341635+3902107,293.5681526763313,39.036307577815,0.8462,7.996,1.096,0.0,2000.0,1.6971539357350283e-08,6.109754168646101e-05,-0.0153920000000002,False,False,False,False,-0.026751,0.9248017085860589,0.9248017085860589,0.02352488735924838,1113.5228672938254,0.029860461,0.0089581385,13.808139538869261,0.053751727845501564
KOI-02530   ,1,1,0,0,0,0,0,0,rj152.927 ,2530,    ,9011825,5937.1,60.0, 4.013, 0.100, 0.149, 0.040,  4.5, 1.0,SM+SX,5910.3, 4.013, 0.135,  4.5,5963.8, 3.999, 0.163, 5.7, -27.2,True ,True ,1,cks-k02530_rj152.927.fits      ,2,fits,Simbad,287.80557,45.340549,9011825,5910.3, 0.135,2MASS J19111333+4520259,13.611,12.498,0.021,12.23,0.023,12.218,0.018,1636042515805110273,Gaia EDR3 2130211080541825024,2130211080541825024,1695403668,2016.0,287.80554338871474,0.010027424,45.34053649880102,0.01056108,0.8686134626016808,0.01099533,78.99839,6.044575,-4.037660917575046,0.013091315,-4.498242619489416,0.013680964,-0.00065262656,0.22383678,-0.1869652,-0.04001373,-0.015421193,-0.05022016,-0.2731684,-0.15556526,0.00462155,0.088560246,349,0,343,6,0.7771615,359.59894,0.006767344,0.035893068,31,False,1.5590886,,,,,,,,40,27,0.01970451,43,20,0,0.0016785029,134.37004,0,0,1.0290434,0.16047831,0.025557317,0.016623082,0.08280684,-93.86571,79.15912,27.401548,38.412075,False,349,71076.34235147663,14.42833,4926.1655,13.558054,39,38345.40904407749,26.407719,1452.0531,13.879259,39,46579.51808394353,19.016235,2449.4604,13.077408,0.0,0.0,0.0,0.0,0.0,1.194841,0.8018513,0.32120514,0.48064613,,,0,,,,76.26545055489801,15.688364593861465,302.99282714023553,66.7518166661036,2MASS J19111333+4520259,287.80556886292794,45.340556766905,0.8826,-4.025,-4.561,-29.4,2000.0,1.6985370180770203e-08,6.114733265077273e-05,-0.0529460000000003,False,False,False,False,-0.0263,0.8949134626016808,0.8949134626016808,0.012723152882649918,1151.260074883929,0.018156,0.0054468,12.199844000518322,0.01880605301120736
KOI-00153   ,2,1,1,1,0,0,0,0,rj95.1302 , 153,    ,12252424,4791.3,60.0, 4.419, 0.100, 0.127, 0.040,  2.2, 1.0,SM+SX,4733.2, 4.419, 0.114,  2.2,4849.4, 4.539, 0.141, 4.3,   1.6,True ,True ,1,cks-k00153_rj95.1302.fits      ,3,fits,Simbad,287.99789,50.944328,12252424,4733.2, 0.114,2MASS J19115949+5056395,13.461,11.886,0.027,11.36,0.032,11.255,0.023,1636042515805110273,Gaia EDR3 2133369840008452224,2133369840008452224,766546679,2016.0,287.9978707670308,0.011040019,50.944179303607,0.010271474,3.798394666045262,0.0111216325,341.5321,39.36891,-5.921155722345326,0.015307994,-38.921088335202086,0.013078564,-0.043730754,0.052369677,0.02380883,-0.00222439,0.14537717,0.011531818,-0.21407834,0.0941509,-0.13611548,-0.033427812,354,16,350,4,4.320408,471.37527,0.051419664,2.155019,31,True,1.4568404,,,,,,,,41,28,0.021211093,45,18,0,0.008399447,163.5003,1,0,1.167887,,,,,,,,,False,373,78753.54840552786,10.158302,7752.629,13.4466915,42,33812.62359844694,34.97786,966.68646,14.015845,39,63603.977148353886,36.40641,1747.0543,12.739184,0.0,1.0,0.0,0.0,0.0,1.2369804,1.2766609,0.5691538,0.70750713,,,0,,,,81.7318068762698,17.689802293621163,308.94201013322163,71.9563901579765,2MASS J19115949+5056395,287.99791249171625,50.94435210863666,3.7828,-5.913,-38.878,-0.9,2000.0,1.6992887239533796e-08,6.117439406232167e-05,-0.0143085000000002,False,False,False,False,-0.026241,3.8246356660452623,3.8246356660452623,0.013107973408071946,263.26911443385114,0.0024692055,0.0007407617,11.25253079446964,0.023011925775186386
KOI-00528   ,3,0,1,1,0,0,0,0,rj192.518 , 528,    ,9941859,5385.8,60.0, 4.500, 0.100,-0.037, 0.040,  0.8, 1.0,SM   ,5385.8, 4.500,-0.037,  0.8,      ,      ,      ,    , -29.6,True ,True ,2,cks-k00528_rj192.518.fits      ,4,fits,Simbad,287.1011,46.896481,9941859,5385.8,-0.037,2MASS J19082426+4653473,14.598,13.28,0.023,12.967,0.017,12.899,0.024,1636042515805110273,Gaia EDR3 2130634667395736704,2130634667395736704,1735943302,2016.0,287.1010261296898,0.015407584,46.89640050192467,0.015522658,1.3846916297290934,0.016670939,83.06021,20.993868,-6.612002172874567,0.021063887,-19.92545877681075,0.019268123,0.027113542,-0.13359827,-0.14623408,-0.11331679,0.11407707,-0.14265966,-0.19745472,-0.20411937,-0.0031281647,-0.024298772,333,0,329,4,-1.3875262,296.32755,0.0,0.0,31,False,1.5226423,,,,,,,,39,26,0.029457843,44,16,0,0.017116891,150.23828,0,0,0.9449813,0.116104655,0.013420175,0.11197531,0.040498953,-122.90689,-78.75522,-21.437468,-14.587487,False,361,28073.812052027668,5.3113136,5285.6626,14.566613,41,14131.026610024175,15.57879,907.0683,14.963108,36,19814.09197031684,19.269634,1028.2546,14.00546,0.0,11.0,0.0,3.0,0.0,1.2091382,0.9576483,0.39649487,0.5611534,,,0,,,,77.56785295594749,16.734861715549172,303.0527440616572,68.38234190102949,2MASS J19082426+4653473,287.10106923224293,46.89648888574917,1.3679,-6.625,-19.883,-28.0,2000.0,1.7059974075631694e-08,6.14159066722741e-05,-0.0313870000000005,False,False,False,False,-0.025366,1.4100576297290934,1.4100576297290934,0.017837296167618727,722.182454584234,0.015129999,0.004539,12.883870000742375,0.024425448199077097
KOI-03021   ,1,1,0,0,0,0,0,1,rj159.104 ,3021,    ,3348285,5878.6,60.0, 4.401, 0.100, 0.205, 0.040,  2.9, 1.0,SM+SX,5873.3, 4.401, 0.194,  2.9,5883.9, 4.481, 0.216, 4.9,  -5.1,True ,True ,1,cks-k03021_rj159.104.fits      ,1,fits,Simbad,292.97775,38.42078,3348285,5873.3, 0.194,2MASS J19315466+3825148,13.7,12.665,0.029,12.386,0.032,12.305,0.027,1636042515805110273,Gaia EDR3 2052259829307314304,2052259829307314304,487087785,2016.0,292.9777618699851,0.009731556,38.42076415205887,0.010664559,1.5088293026121582,0.012121599,124.47444,2.2041607,2.0875192145483896,0.012717953,-0.7075225879132157,0.013897653,-0.01746481,0.08627625,-0.084911495,-0.03948097,0.24858339,-0.048478942,-0.17526907,-0.06850317,-0.044733226,-0.05849731,397,0,396,1,-1.8104451,343.75592,0.0,0.0,31,False,1.5528754,,,,,,,,47,28,0.01946429,52,22,0,0.008281336,175.94994,0,0,0.9351285,0.16479526,0.074590616,0.1429875,0.2908891,-85.65436,61.101955,-4.131038,-31.424892,False,390,63223.50661564219,13.753153,4597.019,13.68517,45,33805.88711401926,24.336851,1389.0823,14.016062,42,41858.16422107644,24.40441,1715.1886,13.193445,0.0,0.0,0.0,0.0,0.0,1.1967709,0.8226166,0.3308916,0.49172497,,,0,,,,71.53742699147989,9.257078459317407,306.41622051956784,58.98929789663947,2MASS J19315466+3825148,292.9777500508522,38.4207671201103,1.4931,2.084,-0.664,0.0,2000.0,1.709597971976982e-08,6.154552699117136e-05,-0.0148299999999998,False,False,False,False,-0.02825,1.5370793026121583,1.5370793026121583,0.013764787332284152,662.7654952543351,0.0146894,0.00440682,12.2903106001392,0.027357267111978688
