Unnamed: 0,kepid,teff,age,mass,feh,logg,nusini,i,Prot,Flag,Type,Source,rad,vsini,age_err_low,age_err_upp,tm_designation,kepmag,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_distance,darcsec,GminK,visflag,astflag,parflag,binflag,zpt,parallax_zpcorrected,parallax_corrected,parallax_error_corrected,distpc,ak,ak_err,kmag_corrrected,kmag_err_corrected
11,4349452,6270.0,3.45,1.16,-0.04,4.275,1.5,79.7,7.5, 0 ,        H , K \\,1.2994596788932975,8.520320648326472,-0.72,0.81,2MASS J19063321+3929164,10.734,9.764,0.02,9.532,0.02,9.493,0.017,1636042515805110273,Gaia EDR3 2100451630105041152,2100451630105041152,126857536,2016.0,286.6383904848715,0.010061636,39.48790457559991,0.010242429,4.145587012654901,0.011259291,368.19254,6.1167154,-0.3032326556317832,0.013779734,6.109194306465243,0.013173732,-0.0982751,-0.06776158,-0.060128372,0.03434588,0.04947733,0.03319038,-0.30692276,0.0019173153,-0.07449127,-0.11126962,391,391,387,4,2.6386702,1002.094,0.09185294,13.13461,31,True,1.591181,,,,,,,,44,28,0.01986746,47,19,1,0.009480057,155.37755,0,0,1.0960671,,,,,,,,,False,375,1050892.609778723,173.08766,6071.4473,10.6334715,46,601693.8015600145,344.05026,1748.8544,10.890103,44,647229.5436260385,121.178825,5341.111,10.22025,0.0,0.0,0.0,0.0,0.0,1.1884406,0.6698532,0.25663185,0.41322136,-7.594351,0.30453008,4,6250.0,4.5,0.0,70.34970827261914,14.164028169990416,297.44588051914707,61.35126976832243,2MASS J19063321+3929164,286.6383930515425,39.48787721375056,4.0822,-0.455,6.169,-8.557,2000.0,6.958021531968588e-08,0.0002504887751508,-0.1005284999999993,False,False,False,False,-0.014814,4.160401012654901,4.160401012654901,0.01255204532297811,241.2203620253007,0.0,0.0,9.493,0.017
60,9206432,6538.0,1.53,1.38,0.16,4.22,1.55,34.3,4.1, 0 ,        H , L \\,1.5099875164348118,10.230737147727645,-0.3,0.21,2MASS J19034513+4536301,9.083,8.213,0.018,8.056,0.016,8.067,0.02,1636042515805110273,Gaia EDR3 2106497157350919296,2106497157350919296,1336988298,2016.0,285.9382242437065,0.009083328,45.60835827343257,0.01050644,6.776679251191565,0.010417869,650.48615,25.840466,25.07819829171513,0.01132608,-6.2300568889461045,0.014301622,-0.09036666,0.05186733,-0.060216602,0.055175632,-0.035903182,0.05576237,-0.20021272,-0.16338427,-0.015463517,-0.0714847,378,378,376,2,-0.2588279,827.63715,0.08057859,9.363927,31,True,1.6106371,,,,,,,,43,29,0.020014616,46,18,0,0.011953409,98.070564,0,0,0.9896177,,,,,,,,,False,373,4747719.030581102,812.16925,5845.726,8.996155,43,2821217.796606708,871.6963,3236.4688,9.212451,43,2807055.763289299,759.7608,3694.6572,8.627268,0.0,0.0,0.0,0.0,0.0,1.1854689,0.58518314,0.2162962,0.36888695,-1.4131414,2.4149685,5,6750.0,4.0,0.25,76.00586139663366,17.00143741818195,299.9856857036346,67.39563600613162,2MASS J19034513+4536301,285.9380662506534,45.608385771621,6.7518,24.856,-6.177,-0.85,2000.0,7.040408479467882e-08,0.0002534547052608,-0.0868450000000002,False,False,False,False,-0.016608,6.793287251191565,6.793287251191565,0.011738933294354853,147.56490058521905,0.0,0.0,8.067,0.02
82,11295426,5793.0,6.31,1.07,0.12,4.28,0.22,55.6,42.6, 0 ,        MS , K \\,1.2408683358561765,1.193301688194958,-0.34,0.32,2MASS J19240775+4902249,9.997000000000002,8.974999999999998,0.046,8.662,0.029,8.588,0.022,1636042515805110273,Gaia EDR3 2129550445852902656,2129550445852902656,894324501,2016.0,291.03230868666486,0.008643371,49.04021141021865,0.0105647845,6.929799951748856,0.009993962,693.3986,12.753557,-7.304572399541015,0.01152592,-10.45449403175323,0.012956848,-0.07563655,-0.065889604,0.01288354,0.081564285,0.16338927,0.0706679,-0.19966227,-0.07412004,0.01605846,-0.04973368,355,355,350,5,-2.0996137,629.7207,0.07194175,7.357477,31,False,1.5591929,,,,,,,,40,27,0.018199947,42,14,1,0.017281806,171.65625,0,0,0.9202036,,,,,,,,,False,338,1993925.47011512,337.32687,5910.9595,9.938094,37,1078675.1074011556,384.31024,2806.782,10.256315,41,1309793.261992318,238.69576,5487.292,9.454888,0.0,23.0,6.0,26.0,0.0,1.1978724,0.8014269,0.3182211,0.4832058,-19.963764,0.38366976,6,5750.0,4.5,0.25,80.69123393467764,15.153591288226322,312.0339245371907,69.42896808140719,2MASS J19240775+4902249,291.0323583793708,49.04025783364222,6.9076,-7.334,-10.43,-19.96,2000.0,7.08180238118472e-08,0.0002549448857226,-0.0589060000000021,False,False,False,False,-0.015328,6.945127951748856,6.945127951748856,0.011188655894874559,144.30430993143352,0.0,0.0,8.588,0.022
4,3456181,6384.0,2.09,1.5,-0.15,3.949,0.92,58.2,10.7, 0 ,        H , L \\,2.1506980591153484,8.649064627252042,-0.13,0.13,2MASS J19381067+3831006,9.661,8.733,0.02,8.529999999999998,0.028,8.479,0.025,1636042515805110273,Gaia EDR3 2052125895049468672,2052125895049468672,1674666244,2016.0,294.5446464940818,0.008948759,38.51701112869459,0.009847832,4.0970289627148295,0.010885724,376.36716,44.21301,25.946091563230915,0.011478615,35.799306490967005,0.012008948,-0.07229515,0.017418856,-0.096596695,-0.06752604,0.035565708,-0.07279499,-0.18847449,-0.11148031,-0.060543623,-0.082604975,443,443,438,5,-2.1876273,815.5665,0.08517436,10.361247,31,True,1.6007881,,,,,,,,50,27,0.01704941,55,24,2,0.011477948,57.30254,0,0,0.9258398,,,,,,,,,False,440,2810529.861326966,417.97153,6724.214,9.565396,50,1632077.9396331352,507.30966,3217.1238,9.80669,50,1712164.1525161169,471.49887,3631.3218,9.164032,0.0,0.0,0.0,0.0,0.0,1.1898974,0.64265823,0.2412939,0.40136433,-50.211456,0.42466778,4,6500.0,4.0,-0.25,72.20333977418038,8.217349839995912,308.7285731735338,58.70076382028524,2MASS J19381067+3831006,294.5444993054994,38.5168510280917,4.0414,25.907,36.038,-50.21,2000.0,7.19128240947641e-08,0.0002588861667411,-0.0956039999999998,False,False,False,False,-0.018051,4.115079962714829,4.115079962714829,0.012219608693320696,244.0793094460739,0.0,0.0,8.479,0.025
84,11772920,5180.0,10.67,0.83,-0.09,4.5,0.31,70.8,35.1, 1 ,        MS , L \\,0.8483456940617559,1.1495726569772722,-2.97,2.73,2MASS J19454595+4959188,9.659,8.435,0.023,8.031,0.018,7.981,0.016,1636042515805110273,Gaia EDR3 2135275740337869056,2135275740337869056,1639694609,2016.0,296.4418561965208,0.01008043,49.98833512213587,0.010911779,14.063919194254307,0.011573318,1215.202,72.171486,49.16346611325962,0.013837296,-52.83632062999622,0.014519855,-0.11969249,-0.17057987,-0.17843042,0.07562737,0.15314902,0.06732215,-0.23251475,0.20382255,-0.2282814,-0.117091425,319,319,314,5,-0.0951474,611.62085,0.07250279,6.627869,31,True,1.5221418,,,,,,,,37,26,0.021230614,41,15,1,0.018160513,8.97408,0,0,0.9950979,,,,,,,,,False,313,2573097.3370965035,353.11746,7286.8027,9.661226,37,1290978.1054725444,316.09045,4084.2046,10.061245,40,1829722.614107428,420.36105,4352.7407,9.091932,0.0,0.0,0.0,0.0,0.0,1.2128187,0.96931267,0.4000187,0.569294,-8.185783,0.289941,6,5250.0,4.5,-0.5,83.14694125324903,12.407552973817484,322.0202528830057,68.70224715715301,2MASS J19454595+4959188,296.4415174984748,49.9885694528919,14.0734,48.989,-52.71,-8.19,2000.0,7.192828051904456e-08,0.0002589418098685,0.0022259999999985,False,False,False,False,-0.017251,14.081170194254307,14.081170194254307,0.012982693006520576,71.10393526781222,0.0,0.0,7.981,0.016
41,8077137,6072.0,6.23,1.12,-0.09,4.056,0.84,72.8,13.0, 0 ,        MS , K \\,1.643019905345332,6.032870219372043,-1.23,0.56,2MASS J18495813+4358487,11.39,10.373,0.021,10.094,0.019,10.109,0.011,1636042515805110273,Gaia EDR3 2105318412166111232,2105318412166111232,852453245,2016.0,282.4922634069496,0.010751493,43.98024583349855,0.0121001825,2.513400976408876,0.012484103,201.32811,13.366622,6.073780129822218,0.014096306,11.906963883738324,0.014422735,-0.03443125,-0.11843228,-0.11992982,0.012913471,0.08961466,-0.02250805,-0.2662035,-0.13220295,-0.17516701,0.0064063915,397,397,392,5,-0.44265953,1498.3478,0.11946354,24.85769,31,False,1.5836952,,,,,,,,45,29,0.020414144,48,21,1,0.01990569,20.06247,0,0,0.9832746,,,,,,,,,False,393,575716.2969676456,136.16853,4227.9688,11.286845,47,325245.0155405205,199.16263,1633.0625,11.558016,46,359798.56653530913,88.32903,4073.3896,10.857747,0.0,0.0,0.0,0.0,0.0,1.1898979,0.70026875,0.27117062,0.42909813,-21.296453,0.41255617,6,6000.0,4.5,0.0,73.49391923685057,18.70794491347896,292.90705266391353,66.42891248599067,2MASS J18495813+4358487,282.49222663947546,43.98019274932917,2.4942,5.941,11.955,-21.3,2000.0,7.205889735076065e-08,0.0002594120304627,-0.103155000000001,False,False,False,False,-0.044999,2.5583999764088756,2.5583999764088756,0.014086356667656426,397.8672760081405,0.015129999,0.004539,10.093870000742376,0.011899685698614002
59,9139163,6400.0,1.6,1.4,0.15,4.2,1.59,33.5,4.0, 1 ,        H , L \\,1.5563161762010698,10.816750877923376,-0.22,0.22,2MASS J18562213+4530252,8.329,7.441,0.024,7.246,0.017,7.231,0.016,1636042515805110273,Gaia EDR3 2106822131756839808,2106822131756839808,1407438650,2016.0,284.0923542612916,0.012976999,45.50730425311419,0.0146182785,9.74992350942142,0.014493693,672.7012,63.53299,25.08889661536518,0.015829155,58.36940858812299,0.018290525,0.033234432,-0.17708267,-0.16764218,-0.08499471,0.12049327,-0.0733154,-0.2710624,0.0022552179,0.054357395,0.04157233,373,373,367,6,-1.968433,715.6339,0.118894115,12.328348,31,True,1.6035324,,,,,,,,42,28,0.025848096,47,19,5,0.014970353,120.72688,0,0,0.9268452,,,,,,,,,False,380,9283197.42344139,1641.1552,5656.502,8.268123,43,5451618.506560685,1980.157,2753.1245,8.497229,45,5597632.970391272,1889.2395,2962.9028,7.8778844,0.0,0.0,0.0,1.0,0.0,1.190242,0.61934423,0.22910595,0.39023829,-29.203749,0.32109368,6,6500.0,4.0,0.25,75.41887586904859,18.170838824122303,296.65881132653016,67.64668235774744,2MASS J18562213+4530252,284.092195705084,45.5070442017499,9.7638,24.993,58.525,-29.6,2000.0,7.205955397489043e-08,0.0002594143943096,-0.0608770000000014,False,False,False,False,-0.018632,9.76855550942142,9.76855550942142,0.016402340474146182,102.5649072050353,0.0,0.0,7.231,0.016
88,12009504,6179.0,3.97,1.17,-0.08,4.211,1.16,71.3,9.4, 0 ,        MS , L \\,1.4048396122252276,7.123388084066599,-0.43,0.57,2MASS J19174580+5028482,9.318,8.372999999999998,0.027,8.149,0.045,8.069,0.024,1636042515805110273,Gaia EDR3 2133099635026671488,2133099635026671488,1148436353,2016.0,289.44088672046985,0.009275834,50.48002429496288,0.009886733,7.368784989120573,0.010073958,731.46875,13.397894,6.5151830224764,0.011698847,-11.70709006254102,0.012279277,-0.082631305,0.039849166,-0.032640606,-0.12943083,0.0063278824,-0.13074286,-0.13332509,-0.1818541,-0.012945535,-0.05291135,331,331,329,2,-1.2321538,613.71075,0.06559048,6.081528,31,False,1.5891716,,,,,,,,38,26,0.017222691,40,16,1,0.014545817,131.71411,0,0,0.95097715,,,,,,,,,False,339,3716604.867287161,599.7396,6197.031,9.262001,39,2121522.257043723,766.76807,2766.837,9.521923,37,2310873.7651746776,731.95667,3157.1182,8.838455,0.0,0.0,0.0,0.0,0.0,1.1925927,0.68346786,0.25992203,0.42354584,12.869032,0.4617587,7,6000.0,3.5,0.0,81.64103557720132,16.668629449525305,310.9932927315499,71.16296079788397,2MASS J19174580+5028482,289.4408422019236,50.4800759222715,7.3262,6.366,-11.602,12.87,2000.0,7.248552380562469e-08,0.0002609478857002,-0.0559989999999999,False,False,False,False,-0.015455,7.384239989120573,7.384239989120573,0.01133180912272565,135.70758292940027,0.0,0.0,8.069,0.024
36,7771282,6248.0,3.24,1.29,-0.02,4.112,1.01,69.5,10.4, 0 ,        MS , L \\,1.6532124560813604,7.2988075782354676,-0.32,0.35,2MASS J19492885+4325464,10.767,9.801,0.022,9.582,0.018,9.532,0.013,1636042515805110273,Gaia EDR3 2078741876099629056,2078741876099629056,253354902,2016.0,297.3702535904084,0.009476229,43.42947162078534,0.010785213,3.255751540562208,0.011315782,287.71777,21.08486,3.1805659700849915,0.01314726,-20.84359074372797,0.013705086,-0.0826159,-0.106286034,0.10901557,-0.09996243,0.15399808,-0.1347231,-0.07066504,-0.065727495,0.076449074,0.0655812,344,344,338,6,-1.5601724,624.431,0.077676065,7.1444516,31,False,1.582199,,,,,,,,39,26,0.019334104,44,14,0,0.02831857,119.44282,0,0,0.9391774,,,,,,,,,False,330,974574.3668512942,129.88118,7503.584,10.715329,38,548748.9574955321,311.81784,1759.8383,10.990108,38,612494.1456485727,133.68242,4581.7104,10.280141,0.0,0.0,0.0,0.0,0.0,1.1915387,0.70996666,0.27477837,0.4351883,-1.1755202,0.8033813,9,6750.0,4.0,-0.75,77.59375179737282,8.715360610768217,316.37234005644075,62.53206576754664,2MASS J19492885+4325464,297.370234324833,43.4295637165355,3.197,3.146,-20.705,-1.18,2000.0,7.405081263198536e-08,0.0002665829254751,-0.0516709999999989,False,False,False,False,-0.014662,3.270413540562208,3.270413540562208,0.012614167869093923,307.1487450873842,0.012030768,0.0036092305,9.519969231791794,0.013491721360721617
46,8349582,5699.0,8.03,1.07,0.3,4.163,0.23,59.6,41.7, 1 ,        MS , K \\,1.419795196413661,1.4274319399691653,-0.7,0.8,2MASS J18575579+4423529,12.346,11.21,0.021,10.867,0.019,10.801,0.017,1636042515805110273,Gaia EDR3 2106705269988803072,2106705269988803072,1196989492,2016.0,284.4824273919462,0.008707536,44.39788729668457,0.010843795,2.205469891949721,0.010392124,212.22513,26.819592,-3.890388102299512,0.011465187,-26.535925685547145,0.016083008,-0.2149096,-0.24347995,-0.1628707,0.11114281,0.26840279,0.1326432,-0.33082956,0.15231115,0.008296768,-0.09943129,283,283,281,2,-2.7135484,344.6652,0.040509745,2.0659144,31,True,1.5404938,,,,,,,,32,23,0.022754716,35,11,0,0.015994335,175.68529,0,0,0.8855963,,,,,,,,,False,303,226972.7653980361,36.133953,6281.4263,12.297433,33,118426.70236147643,70.44697,1681.0759,12.654918,31,154133.40300152265,68.3854,2253.8936,11.778153,0.0,0.0,0.0,0.0,0.0,1.2008494,0.8767643,0.35748482,0.5192795,-29.59574,0.95671535,10,5500.0,4.5,-0.25,74.4325774773253,17.518474704843648,296.62664837526506,66.50350963078789,2MASS J18575579+4423529,284.4824522330321,44.39800473764694,2.2154,-4.004,-26.411,-29.6,2000.0,7.49142455595381e-08,0.0002696912840143,-0.0485670000000002,False,False,False,False,-0.013791,2.219260891949721,2.219260891949721,0.013266099638649248,453.4181145025567,0.012104,0.0036312002,10.788896000035107,0.017383486847844923
7,3656476,5668.0,8.37,1.04,0.25,4.225,0.21,62.4,48.0, 0 ,        MS , L \\,1.3033182700950448,1.1963869020149336,-1.57,1.72,2MASS J19364879+3842568,9.516,8.381999999999998,0.024,8.083,0.022,8.008,0.017,1636042515805110273,Gaia EDR3 2052184512764630272,2052184512764630272,845777448,2016.0,294.20394617864724,0.009623633,38.715916904953616,0.0099794315,8.677927749618988,0.011830708,733.5087,102.71539,97.62404163829514,0.013224557,31.93740949336825,0.012891859,-0.007028499,0.11483035,-0.07422622,-0.011162938,0.0442445,0.001424641,-0.10766534,-0.13966195,-0.16725151,0.03673838,365,365,360,5,1.2391238,763.86475,0.08250156,9.421645,31,True,1.5417925,,,,,,,,41,27,0.018568175,45,17,3,0.0046936055,138.00912,0,0,1.0459088,,,,,,,,,False,356,3044539.0834724554,535.6078,5684.2695,9.478563,42,1593193.8424952035,490.6093,3247.378,9.8328705,42,2068422.691359536,483.79987,4275.3687,8.958797,0.0,0.0,0.0,0.0,0.0,1.2026833,0.874073,0.35430717,0.51976585,-13.255709,0.34406808,8,5750.0,4.0,0.25,72.25350810185147,8.54592856269944,308.36265121794685,58.97384488952628,2MASS J19364879+3842568,294.2033903749863,38.7157743030187,8.6853,97.571,32.102,-13.26,2000.0,7.523034933604861e-08,0.0002708292576097,-0.0374370000000006,False,False,False,False,-0.019861,8.697788749618988,8.697788749618988,0.013288397275831912,115.23488427797822,0.0,0.0,8.008,0.017
92,12258514,5964.0,4.05,1.26,0.0,4.126,0.39,35.0,16.7, 1 ,        MS , L \\,1.607752102562106,2.740851872075294,-0.16,0.18,2MASS J19262207+5059140,8.077,7.035,0.02,6.797,0.017,6.758,0.018,1636042515805110273,Gaia EDR3 2136139475439597184,2136139475439597184,96501232,2016.0,291.5922448508499,0.0148023665,50.98764450431117,0.014653634,12.246246445196526,0.01493295,820.0822,79.38474,28.409044202993325,0.02048479,74.12734919905344,0.019220505,-0.06527626,-0.06526085,-0.107560106,0.080149636,0.09451777,0.059636816,-0.34492347,-0.057112765,-0.017511131,0.012122191,372,372,370,2,0.81811404,859.2805,0.12922917,13.283267,31,False,1.5758868,,,,,,,,42,29,0.028395632,45,17,2,0.0077610305,170.12625,0,0,1.0295098,,,,,,,,,False,391,11667384.346054884,2231.6052,5228.2476,8.019933,43,6504512.871586095,3042.3435,2137.9941,8.305505,44,7464537.548075396,2528.2756,2952.4224,7.565388,0.0,0.0,0.0,0.0,0.0,1.1972735,0.7401166,0.28557205,0.45454454,-19.064062,0.15909146,13,6000.0,4.0,0.0,82.68762448055095,15.61937528544743,315.462779146183,71.03505863546029,2MASS J19262207+5059140,291.5920453337199,50.9873147775735,12.1939,28.25,74.203,-19.124,2000.0,7.54905039323108e-08,0.0002717658141563,-0.0570669999999999,False,False,False,False,-0.018603,12.264849445196527,12.264849445196527,0.01692204507713477,81.65767400444898,0.0,0.0,6.758,0.018
10,4143755,5622.0,11.27,0.92,-0.4,4.102,0.18,45.8,48.1, 1 ,        MS , K \\,1.4123024981781998,1.1112252576079071,-1.35,1.5,2MASS J19103720+3914394,11.947,10.836,0.021,10.486,0.022,10.446,0.02,1636042515805110273,Gaia EDR3 2099656472742686848,2099656472742686848,729378432,2016.0,287.6550206527928,0.0067801983,39.24416804038301,0.007715303,2.5923615617332563,0.008292779,312.60464,26.19007,5.667156196073663,0.009327143,-25.56957215040857,0.009517316,-0.15663998,-0.108694084,-0.05925931,0.1408082,0.17925206,0.10832021,-0.23463018,-0.09982701,-0.06254083,-0.030019272,378,378,377,1,-6.8272877,457.684,0.026185814,1.2022008,31,True,1.5525763,,,,,,,,43,28,0.013527238,46,19,0,0.01652266,160.8923,0,0,0.7596337,,,,,,,,,False,389,322618.22681943607,44.896336,7185.8477,11.915645,45,172143.08669368323,88.83121,1937.8672,12.248818,46,215734.4639762136,56.19038,3839.3486,11.413096,0.0,0.0,0.0,0.0,0.0,1.2022803,0.83572197,0.33317375,0.5025482,-58.528126,1.1380689,4,5750.0,4.0,-1.5,70.44925903215687,13.346842837465752,298.9027296018791,60.92389316746646,2MASS J19103720+3914394,287.65498833550123,39.244281206916106,2.5609,5.624,-25.447,-58.53,2000.0,7.58968637461903e-08,0.0002732287094862,-0.0313549999999995,False,False,False,False,-0.036449,2.6288105617332564,2.6288105617332564,0.010022214926332606,385.74866051145995,0.0068414384,0.0020524317,10.439158561643213,0.02010503607774385
72,10514430,5784.0,7.84,1.06,-0.11,4.061,0.18,57.2,53.6, 1 ,        MS , K \\,1.5892299693257468,1.2504350054894418,-0.91,0.4,2MASS J18450571+4746278,10.821,9.429,,9.094,0.029,9.008,0.031,1636042515805110273,Gaia EDR3 2119635153070609920,2119635153070609920,1681461666,2016.0,281.27416440100995,0.009417076,47.77440996995397,0.00933801,3.749229682677648,0.0100472,373.16165,5.543271,4.721355163952125,0.013162594,-2.904592663270253,0.011741798,-0.054766286,-0.18105234,-0.1056876,-0.049119577,0.22908106,-0.09193063,-0.17480627,-0.08502339,-0.08842131,0.032509945,357,357,355,2,-1.9734523,637.8646,0.061884686,5.2108855,31,True,1.563417,,,,,,,,40,29,0.018322617,44,18,1,0.0037925753,14.961631,0,0,0.92541736,,,,,,,,,False,344,924790.4099495624,111.59852,8286.763,10.772259,43,505541.2266248571,327.00906,1545.9548,11.079151,42,607738.8304122402,264.99738,2293.3767,10.288603,0.0,0.0,0.0,1.0,0.0,1.2038188,0.7905483,0.3068924,0.48365593,2.793116,0.8328598,6,5500.0,4.5,0.0,77.01205243810037,20.74474309678697,292.95957790233024,70.31650308236756,2MASS J18450571+4746278,281.2741334625862,47.77442227533805,3.6676,4.668,-2.755,1.879,2000.0,7.607741851114929e-08,0.0002738787066401,-0.0487409999999997,False,False,False,False,-0.013253,3.762482682677648,3.762482682677648,0.011201077118108372,266.72145604208856,0.0065642186,0.0019692658,9.001435781449079,0.031062485535554987
34,7670943,6463.0,2.78,1.24,0.09,4.228,1.83,75.7,6.0, 0 ,        H , K \\,1.4182234309779438,11.344820209962592,-0.51,0.62,2MASS J19092297+4322421,10.927,9.969,0.021,9.796,0.022,9.754,0.011,1636042515805110273,Gaia EDR3 2105620159389754624,2105620159389754624,1203293236,2016.0,287.3456714410468,0.009572743,43.378389261930046,0.011236147,3.4025999290374607,0.01150541,295.73914,12.03418,-12.027753939192689,0.01288565,-0.3932026395325859,0.014577649,-0.017953778,0.15578738,-0.15311587,-0.0031172864,0.1229949,-0.049064934,-0.29502225,-0.21684967,0.06285945,-0.001362047,361,361,358,3,-0.43949753,844.15936,0.08965138,12.373887,31,True,1.5941342,,,,,,,,41,27,0.020521406,42,18,1,0.016753826,161.41829,0,0,0.98256606,,,,,,,,,False,353,847985.4070718524,118.14124,7177.7256,10.866396,38,488798.6123456688,283.0843,1726.6893,11.115717,36,519846.7601707676,206.64784,2515.6167,10.458207,0.0,38.0,0.0,36.0,0.0,1.1894608,0.6575098,0.24932098,0.40818882,-10.928236,1.0358806,6,6250.0,4.0,-0.25,74.25853679620644,15.223092176926963,300.8123346038711,64.9730210603958,2MASS J19092297+4322421,287.34574567438995,43.37839066129917,3.3578,-12.15,-0.301,-10.93,2000.0,7.61008837005072e-08,0.0002739631813218,-0.0606039999999996,False,False,False,False,-0.018509,3.4211089290374606,3.4211089290374606,0.012833048424053603,293.8929115545134,0.006052,0.0018156001,9.747948000017553,0.01114882970303607
15,5184732,5846.0,4.85,1.15,0.36,4.255,0.55,71.3,19.9, 0 ,        MS , L \\,1.3239839909398707,3.1830781032089424,-0.88,1.57,2MASS J19243033+4019237,8.165,7.119,0.02,6.893,0.021,6.821,0.016,1636042515805110273,Gaia EDR3 2101493039418001536,2101493039418001536,247122893,2016.0,291.12649044583856,0.016057912,40.323061709598825,0.015959673,14.412728331103674,0.018083556,797.00745,41.102707,6.346710894058447,0.022353359,-40.609750678238285,0.020558834,-0.0204473,-0.011424325,-0.19111681,-0.03329288,0.10935651,-0.03396481,-0.27615115,0.01869393,-0.20991515,-0.117085375,370,370,370,0,-0.17822966,781.22363,0.1413468,12.893358,31,False,1.5239173,,,,,,,,42,27,0.031930238,45,21,5,0.015272607,14.595563,0,0,0.9924996,,,,,,,,,False,375,10161718.960163796,1677.7465,6056.7666,8.169949,42,5456397.06022027,2858.284,1908.9766,8.496277,38,6734683.874800771,2224.9578,3026.8816,7.6771026,0.0,0.0,0.0,0.0,0.0,1.1997066,0.8191743,0.32632828,0.492846,15.527054,0.15161031,13,5750.0,4.5,0.5,72.60984501101831,11.390898391456028,304.8200954805792,61.23304602004527,2MASS J19243033+4019237,291.1264537477959,40.3232419915773,14.4296,6.291,-40.547,15.53,2000.0,7.614828826617539e-08,0.0002741338377582,0.0049490000000016,False,False,False,False,-0.021497,14.434225331103674,14.434225331103674,0.020475938028241745,69.38311588389064,0.0,0.0,6.821,0.016
90,12069424,5825.0,6.67,1.05,0.1,4.287,0.4,44.7,20.5, 1 ,        MS , L \\,1.2193502262348663,2.132015345327454,-0.77,0.81,2MASS J19414896+5031305,5.864,5.091,0.2119999999999999,4.724,0.194,4.426,0.017,1636042515805110273,Gaia EDR3 2135550755683405952,2135550755683405952,1031903042,2016.0,295.4529380382418,0.01928777,50.524354203106455,0.020860804,47.32389118459047,0.019748962,2396.2722,217.26575,-148.03360534410842,0.027583474,-159.02973218446795,0.02800343,0.04949988,0.032665927,-0.3718124,-0.100336134,0.10812813,-0.10719053,-0.42178458,-0.03614367,-0.17446502,0.12651275,267,267,264,3,0.1827708,1854.7074,0.18573453,46.92343,31,True,1.5662544,,,,,,,,30,22,0.042219345,32,15,17,0.012073556,91.296616,0,0,1.0067511,,,,,,,,,False,275,88657896.6812009,38211.64,2320.1804,5.8180733,31,47758947.276990406,49554.254,963.7709,6.1409054,31,58626595.26699524,62817.484,933.28467,5.3276587,0.0,0.0,0.0,0.0,0.0,1.1999556,0.8132467,0.3228321,0.49041462,-27.209738,0.15049447,9,5750.0,4.5,0.0,83.33872980012322,13.215070811802864,321.20599863253364,69.4785445706302,2MASS J19414896+5031305,295.4539747147241,50.5250607724454,47.2771,-148.299,-158.961,-27.61,2000.0,7.766772505524003e-08,0.0002796038101988,-0.0459266999999998,False,False,False,False,,,47.32389118459047,0.02257869809311431,21.13097581302905,0.0,0.0,4.426,0.017
